# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ANXA3	ENSCAFG00000008837	ENSCAFT00000014054	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ANXA5	ENSCAFG00000004151	ENSCAFT00000006664	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANXA6	ENSCAFG00000017943	ENSCAFT00000028499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ANXA7	ENSCAFG00000014749	ENSCAFT00000035281	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AP2M1	ENSCAFG00000012257	ENSCAFT00000019532	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AP3B2	ENSCAFG00000013108	ENSCAFT00000020838	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AP3S1	ENSCAFG00000000203	ENSCAFT00000044793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
API5	ENSCAFG00000006761	ENSCAFT00000010893	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
APOD	ENSCAFG00000013368	ENSCAFT00000021217	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
APOD	ENSCAFG00000013368	ENSCAFT00000021221	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
AQP11	ENSCAFG00000004906	ENSCAFT00000007883	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AQR	ENSCAFG00000008304	ENSCAFT00000013319	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARAF	ENSCAFG00000015115	ENSCAFT00000024017	protein_coding	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0
ARHGAP17	ENSCAFG00000017492	ENSCAFT00000027716	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ARHGAP21	ENSCAFG00000004249	ENSCAFT00000006820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARHGAP21	ENSCAFG00000004249	ENSCAFT00000044523	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARHGAP30	ENSCAFG00000012716	ENSCAFT00000020156	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARHGAP42	ENSCAFG00000003991	ENSCAFT00000006400	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARHGDIG	ENSCAFG00000015363	ENSCAFT00000024378	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARHGEF10	ENSCAFG00000013667	ENSCAFT00000021678	protein_coding	0	1	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0
ARHGEF10	ENSCAFG00000013667	ENSCAFT00000022836	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ARHGEF17	ENSCAFG00000005619	ENSCAFT00000009046	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARHGEF17	ENSCAFG00000005619	ENSCAFT00000047227	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARHGEF19	ENSCAFG00000015945	ENSCAFT00000025253	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
ARHGEF3	ENSCAFG00000008061	ENSCAFT00000012861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARID1A	ENSCAFG00000012314	ENSCAFT00000019631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARID1A	ENSCAFG00000012314	ENSCAFT00000044234	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARID4B	ENSCAFG00000011439	ENSCAFT00000018209	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ARL15	ENSCAFG00000018394	ENSCAFT00000029223	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARL16	ENSCAFG00000024784	ENSCAFT00000038295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARL5C	ENSCAFG00000016525	ENSCAFT00000026173	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARL6IP5	ENSCAFG00000006541	ENSCAFT00000010553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ARMC6	ENSCAFG00000014404	ENSCAFT00000022887	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ARMC7	ENSCAFG00000004719	ENSCAFT00000007598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ARSF	ENSCAFG00000011163	ENSCAFT00000017756	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ARSG	ENSCAFG00000011070	ENSCAFT00000017623	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ART1	ENSCAFG00000005864	ENSCAFT00000009456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ART4	ENSCAFG00000012972	ENSCAFT00000020581	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARVCF	ENSCAFG00000014232	ENSCAFT00000022635	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASAP2	ENSCAFG00000003370	ENSCAFT00000005403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASAP2	ENSCAFG00000003370	ENSCAFT00000005404	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASB8	ENSCAFG00000009028	ENSCAFT00000014345	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASIC2	ENSCAFG00000018352	ENSCAFT00000029156	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASIC4	ENSCAFG00000015597	ENSCAFT00000024726	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASNS	ENSCAFG00000002222	ENSCAFT00000003490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASNSD1	ENSCAFG00000009358	ENSCAFT00000014899	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASNSD1	ENSCAFG00000009358	ENSCAFT00000049646	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASS1	ENSCAFG00000019945	ENSCAFT00000031736	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASTN2	ENSCAFG00000003504	ENSCAFT00000005648	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASTN2	ENSCAFG00000003504	ENSCAFT00000005650	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATAD2B	ENSCAFG00000003926	ENSCAFT00000006311	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATAD2B	ENSCAFG00000003926	ENSCAFT00000043993	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATG16L2	ENSCAFG00000005655	ENSCAFT00000009108	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATG16L2	ENSCAFG00000005655	ENSCAFT00000043542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATG16L2	ENSCAFG00000005655	ENSCAFT00000044666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATG16L2	ENSCAFG00000005655	ENSCAFT00000047262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATL2	ENSCAFG00000006181	ENSCAFT00000023925	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATM	ENSCAFG00000014454	ENSCAFT00000023032	protein_coding	0	2	1	7	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	2	0
ATM	ENSCAFG00000014454	ENSCAFT00000048574	protein_coding	0	2	1	7	0	0	0	0	0	0	0	0	0	8	1	0	0	0	1	0	0	1	0
ATP11A	ENSCAFG00000006199	ENSCAFT00000010034	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ATP12A	ENSCAFG00000007432	ENSCAFT00000011912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP12A	ENSCAFG00000007432	ENSCAFT00000048137	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP13A3	ENSCAFG00000013458	ENSCAFT00000046115	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP13A4	ENSCAFG00000014158	ENSCAFT00000022472	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP1A2	ENSCAFG00000012174	ENSCAFT00000019707	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP1A4	ENSCAFG00000025205	ENSCAFT00000019757	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ATP1B3	ENSCAFG00000007731	ENSCAFT00000012366	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP23	ENSCAFG00000000310	ENSCAFT00000049505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP5A1	ENSCAFG00000017648	ENSCAFT00000027989	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP6AP1	ENSCAFG00000019582	ENSCAFT00000031128	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
ATP6V0A1	ENSCAFG00000015017	ENSCAFT00000023874	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP6V0A1	ENSCAFG00000015017	ENSCAFT00000023888	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP6V0A2	ENSCAFG00000007234	ENSCAFT00000011722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP6V1C2	ENSCAFG00000003464	ENSCAFT00000005580	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ATP6V1C2	ENSCAFG00000003464	ENSCAFT00000005583	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ATP6V1G1	ENSCAFG00000000513	ENSCAFT00000000798	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ATP7B	ENSCAFG00000004261	ENSCAFT00000006859	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ATP7B	ENSCAFG00000004261	ENSCAFT00000045314	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ATP8A1	ENSCAFG00000001816	ENSCAFT00000002869	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP8A1	ENSCAFG00000001816	ENSCAFT00000043202	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP8A2	ENSCAFG00000007007	ENSCAFT00000011254	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ATXN7L3B	ENSCAFG00000024260	ENSCAFT00000037473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AVIL	ENSCAFG00000000297	ENSCAFT00000000466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AXIN1	ENSCAFG00000019684	ENSCAFT00000031298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AXL	ENSCAFG00000005041	ENSCAFT00000008119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AZIN2	ENSCAFG00000010369	ENSCAFT00000016487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
B4GALNT4	ENSCAFG00000006492	ENSCAFT00000047436	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
B4GALT3	ENSCAFG00000031128	ENSCAFT00000043660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
B4GAT1	ENSCAFG00000012776	ENSCAFT00000020261	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BAG6	ENSCAFG00000000575	ENSCAFT00000000906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BAG6	ENSCAFG00000000575	ENSCAFT00000043742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BAHCC1	ENSCAFG00000005732	ENSCAFT00000009236	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
BAHCC1	ENSCAFG00000005732	ENSCAFT00000048729	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
BAIAP2L2	ENSCAFG00000001427	ENSCAFT00000002222	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BBS10	ENSCAFG00000031800	ENSCAFT00000044818	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BBS4	ENSCAFG00000017717	ENSCAFT00000028102	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCAR1	ENSCAFG00000020081	ENSCAFT00000031962	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCAR3	ENSCAFG00000020133	ENSCAFT00000032044	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCHE	ENSCAFG00000014473	ENSCAFT00000023011	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
BCL11B	ENSCAFG00000017809	ENSCAFT00000028248	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BCL11B	ENSCAFG00000017809	ENSCAFT00000044077	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCL9L	ENSCAFG00000012430	ENSCAFT00000019729	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BEST3	ENSCAFG00000000435	ENSCAFT00000000688	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BET1L	ENSCAFG00000006433	ENSCAFT00000010382	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BGLAP	ENSCAFG00000028647	ENSCAFT00000026667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BHLHE41	ENSCAFG00000031081	ENSCAFT00000048161	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BICDL1	ENSCAFG00000010140	ENSCAFT00000016103	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
BICDL1	ENSCAFG00000010140	ENSCAFT00000044215	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0
BIN1	ENSCAFG00000004606	ENSCAFT00000007439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BIN1	ENSCAFG00000004606	ENSCAFT00000007444	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BLCAP	ENSCAFG00000032145	ENSCAFT00000048995	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BLK	ENSCAFG00000007963	ENSCAFT00000012727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BLM	ENSCAFG00000012385	ENSCAFT00000019677	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BLM	ENSCAFG00000012385	ENSCAFT00000042800	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BMPR1B	ENSCAFG00000010107	ENSCAFT00000016073	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BPIFB6	ENSCAFG00000007341	ENSCAFT00000011748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BPIFC	ENSCAFG00000001777	ENSCAFT00000002792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BPTF	ENSCAFG00000011552	ENSCAFT00000018361	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BPTF	ENSCAFG00000011552	ENSCAFT00000047847	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRAF	ENSCAFG00000003907	ENSCAFT00000006305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRAF	ENSCAFG00000003907	ENSCAFT00000006306	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BRAP	ENSCAFG00000008615	ENSCAFT00000013670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRD1	ENSCAFG00000000718	ENSCAFT00000001121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRD1	ENSCAFG00000000718	ENSCAFT00000048974	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BRD8	ENSCAFG00000001186	ENSCAFT00000001799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BRD8	ENSCAFG00000001186	ENSCAFT00000001853	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRF1	ENSCAFG00000018408	ENSCAFT00000029237	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BRF1	ENSCAFG00000018408	ENSCAFT00000046229	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BRI3BP	ENSCAFG00000006931	ENSCAFT00000011130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRI3BP	ENSCAFG00000006931	ENSCAFT00000011148	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRINP1	ENSCAFG00000003526	ENSCAFT00000005666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRMS1	ENSCAFG00000012784	ENSCAFT00000020296	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
BRPF3	ENSCAFG00000001386	ENSCAFT00000002149	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRPF3	ENSCAFG00000001386	ENSCAFT00000047147	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BSN	ENSCAFG00000011477	ENSCAFT00000018212	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BTBD19	ENSCAFG00000030713	ENSCAFT00000042943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BTBD6	ENSCAFG00000018413	ENSCAFT00000029239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BZW2	ENSCAFG00000002424	ENSCAFT00000003813	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C10orf128	ENSCAFG00000024930	ENSCAFT00000038553	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C11orf57	ENSCAFG00000013999	ENSCAFT00000022213	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C11orf91	ENSCAFG00000029988	ENSCAFT00000042901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C12orf56	ENSCAFG00000000351	ENSCAFT00000000550	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf56	ENSCAFG00000000351	ENSCAFT00000043053	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C12orf60	ENSCAFG00000012974	ENSCAFT00000020587	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C14orf105	ENSCAFG00000015253	ENSCAFT00000024205	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C14orf105	ENSCAFG00000015253	ENSCAFT00000043857	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C15orf39	ENSCAFG00000017991	ENSCAFT00000028572	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C16orf71	ENSCAFG00000019195	ENSCAFT00000030471	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C16orf71	ENSCAFG00000019195	ENSCAFT00000048801	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C17orf78	ENSCAFG00000018124	ENSCAFT00000036165	protein_coding	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
C18orf8	ENSCAFG00000018191	ENSCAFT00000028903	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C19orf44	ENSCAFG00000015691	ENSCAFT00000024848	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1orf101	ENSCAFG00000015817	ENSCAFT00000025052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1orf111	ENSCAFG00000013091	ENSCAFT00000036623	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000030112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000043811	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000049631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C1orf174	ENSCAFG00000019504	ENSCAFT00000031006	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
C1orf174	ENSCAFG00000019504	ENSCAFT00000037780	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
C1orf194	ENSCAFG00000019853	ENSCAFT00000031585	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C1orf35	ENSCAFG00000001177	ENSCAFT00000001819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C20orf194	ENSCAFG00000006374	ENSCAFT00000010311	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C20orf96	ENSCAFG00000006974	ENSCAFT00000011186	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0
C21orf58	ENSCAFG00000012030	ENSCAFT00000019100	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C22orf15	ENSCAFG00000014127	ENSCAFT00000022420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
