# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ARHGEF28	ENSCAFG00000008274	ENSCAFT00000013142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARHGEF3	ENSCAFG00000008061	ENSCAFT00000012861	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARID1B	ENSCAFG00000000608	ENSCAFT00000000940	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ARID3A	ENSCAFG00000019652	ENSCAFT00000031240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARIH1	ENSCAFG00000017713	ENSCAFT00000028094	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARIH1	ENSCAFG00000017713	ENSCAFT00000046614	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARL3	ENSCAFG00000010243	ENSCAFT00000047826	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ARMC8	ENSCAFG00000007523	ENSCAFT00000012053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARMC8	ENSCAFG00000007523	ENSCAFT00000038952	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARMC8	ENSCAFG00000007523	ENSCAFT00000038954	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARMT1	ENSCAFG00000000425	ENSCAFT00000000674	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ARSG	ENSCAFG00000011070	ENSCAFT00000017623	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ARVCF	ENSCAFG00000014232	ENSCAFT00000022635	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ASB15	ENSCAFG00000001779	ENSCAFT00000002799	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASB9	ENSCAFG00000011901	ENSCAFT00000018906	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ASB9	ENSCAFG00000011901	ENSCAFT00000044022	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ASCC3	ENSCAFG00000003554	ENSCAFT00000005717	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASNS	ENSCAFG00000002222	ENSCAFT00000003490	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ASS1	ENSCAFG00000019945	ENSCAFT00000031736	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ASZ1	ENSCAFG00000003419	ENSCAFT00000005511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ASZ1	ENSCAFG00000003419	ENSCAFT00000047999	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATAD2	ENSCAFG00000000992	ENSCAFT00000001534	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATF6B	ENSCAFG00000000761	ENSCAFT00000001189	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ATG13	ENSCAFG00000009170	ENSCAFT00000014596	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATG13	ENSCAFG00000009170	ENSCAFT00000037591	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATG16L2	ENSCAFG00000005655	ENSCAFT00000047262	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ATL2	ENSCAFG00000006181	ENSCAFT00000023925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP12A	ENSCAFG00000007432	ENSCAFT00000011912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP12A	ENSCAFG00000007432	ENSCAFT00000048137	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP13A4	ENSCAFG00000014158	ENSCAFT00000022472	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP1A1	ENSCAFG00000009795	ENSCAFT00000015555	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP1A1	ENSCAFG00000009795	ENSCAFT00000049162	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP1B1	ENSCAFG00000015258	ENSCAFT00000024212	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ATP1B1	ENSCAFG00000015258	ENSCAFT00000047895	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ATP23	ENSCAFG00000000310	ENSCAFT00000049505	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ATP2C2	ENSCAFG00000019952	ENSCAFT00000031755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP2C2	ENSCAFG00000019952	ENSCAFT00000046355	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP5D	ENSCAFG00000019536	ENSCAFT00000031052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP6	ENSCAFG00000022729	ENSCAFT00000034836	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ATP6V0A2	ENSCAFG00000007234	ENSCAFT00000011722	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP6V0E2	ENSCAFG00000004543	ENSCAFT00000007316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP6V1D	ENSCAFG00000016369	ENSCAFT00000025963	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP6V1F	ENSCAFG00000001620	ENSCAFT00000002545	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ATP6V1H	ENSCAFG00000006947	ENSCAFT00000011155	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP7B	ENSCAFG00000004261	ENSCAFT00000006859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP7B	ENSCAFG00000004261	ENSCAFT00000045314	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP8A1	ENSCAFG00000001816	ENSCAFT00000002869	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP8A1	ENSCAFG00000001816	ENSCAFT00000043202	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP8B2	ENSCAFG00000017197	ENSCAFT00000027242	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP8B4	ENSCAFG00000014960	ENSCAFT00000046088	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ATP9A	ENSCAFG00000011659	ENSCAFT00000018585	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATP9A	ENSCAFG00000011659	ENSCAFT00000043895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATR	ENSCAFG00000007863	ENSCAFT00000012571	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ATR	ENSCAFG00000007863	ENSCAFT00000049875	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AXL	ENSCAFG00000005041	ENSCAFT00000008119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
B3GAT3	ENSCAFG00000015783	ENSCAFT00000025011	protein_coding	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
B3GNT7	ENSCAFG00000011021	ENSCAFT00000017530	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
B4GALNT2	ENSCAFG00000016916	ENSCAFT00000026768	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
B4GALNT3	ENSCAFG00000015788	ENSCAFT00000025016	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
B4GALNT4	ENSCAFG00000006492	ENSCAFT00000010486	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
B4GALNT4	ENSCAFG00000006492	ENSCAFT00000047436	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
B4GALNT4	ENSCAFG00000006492	ENSCAFT00000047480	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
B4GALT2	ENSCAFG00000004833	ENSCAFT00000007799	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
B4GALT2	ENSCAFG00000004833	ENSCAFT00000045579	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4GALT6	ENSCAFG00000018037	ENSCAFT00000028668	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
BAIAP2	ENSCAFG00000005700	ENSCAFT00000009191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BAIAP2	ENSCAFG00000005700	ENSCAFT00000037126	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BAIAP3	ENSCAFG00000019589	ENSCAFT00000031139	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BAP1	ENSCAFG00000009520	ENSCAFT00000015130	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BAP1	ENSCAFG00000009520	ENSCAFT00000035819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BARHL2	ENSCAFG00000020194	ENSCAFT00000032163	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BATF3	ENSCAFG00000032161	ENSCAFT00000047653	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BAZ1B	ENSCAFG00000013146	ENSCAFT00000020881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BAZ1B	ENSCAFG00000013146	ENSCAFT00000046112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BAZ1B	ENSCAFG00000013146	ENSCAFT00000046458	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BCAM	ENSCAFG00000004636	ENSCAFT00000007475	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BCAM	ENSCAFG00000004636	ENSCAFT00000044905	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BCAN	ENSCAFG00000016712	ENSCAFT00000026481	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BCAS4	ENSCAFG00000023887	ENSCAFT00000042895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BCL11A	ENSCAFG00000002955	ENSCAFT00000004732	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BCL11A	ENSCAFG00000002955	ENSCAFT00000004736	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BCL2	ENSCAFG00000000068	ENSCAFT00000046240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BEGAIN	ENSCAFG00000017919	ENSCAFT00000028439	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BEST2	ENSCAFG00000017200	ENSCAFT00000027237	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BHLHB9	ENSCAFG00000017782	ENSCAFT00000028189	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHMT2	ENSCAFG00000009102	ENSCAFT00000014475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BIRC2	ENSCAFG00000023029	ENSCAFT00000023996	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BMF	ENSCAFG00000029558	ENSCAFT00000042795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BMP4	ENSCAFG00000014880	ENSCAFT00000023624	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BMPR1B	ENSCAFG00000010107	ENSCAFT00000016073	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BMX	ENSCAFG00000012063	ENSCAFT00000019171	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BNIP3	ENSCAFG00000024645	ENSCAFT00000038001	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BPNT1	ENSCAFG00000010927	ENSCAFT00000048839	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BRAT1	ENSCAFG00000016358	ENSCAFT00000025950	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
BRD9	ENSCAFG00000010863	ENSCAFT00000017273	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
BRDT	ENSCAFG00000020168	ENSCAFT00000032118	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRI3BP	ENSCAFG00000006931	ENSCAFT00000011130	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BRI3BP	ENSCAFG00000006931	ENSCAFT00000011148	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BRMS1	ENSCAFG00000012784	ENSCAFT00000020296	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BRSK1	ENSCAFG00000002601	ENSCAFT00000004095	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRWD3	ENSCAFG00000017327	ENSCAFT00000027493	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRWD3	ENSCAFG00000017327	ENSCAFT00000047901	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BSND	ENSCAFG00000018989	ENSCAFT00000030156	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
BST1	ENSCAFG00000015312	ENSCAFT00000024315	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BTAF1	ENSCAFG00000007355	ENSCAFT00000011817	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BTBD11	ENSCAFG00000001793	ENSCAFT00000002814	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BTBD2	ENSCAFG00000019432	ENSCAFT00000030891	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BTG2	ENSCAFG00000009450	ENSCAFT00000015026	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
BTK	ENSCAFG00000017669	ENSCAFT00000028042	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
BUB3	ENSCAFG00000012700	ENSCAFT00000020147	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BUD13	ENSCAFG00000013400	ENSCAFT00000021269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BUD13	ENSCAFG00000013400	ENSCAFT00000049855	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BZW1	ENSCAFG00000011878	ENSCAFT00000018895	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C10orf107	ENSCAFG00000012979	ENSCAFT00000020595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C10orf107	ENSCAFG00000012979	ENSCAFT00000048778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C10orf90	ENSCAFG00000013001	ENSCAFT00000020645	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C10orf90	ENSCAFG00000013001	ENSCAFT00000036841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C11orf16	ENSCAFG00000007013	ENSCAFT00000011226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C11orf54	ENSCAFG00000004225	ENSCAFT00000006775	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
C11orf54	ENSCAFG00000004225	ENSCAFT00000006777	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
C11orf88	ENSCAFG00000014208	ENSCAFT00000022554	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C12orf73	ENSCAFG00000030535	ENSCAFT00000050012	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C15orf61	ENSCAFG00000017431	ENSCAFT00000027626	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C16orf46	ENSCAFG00000020015	ENSCAFT00000031850	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C16orf59	ENSCAFG00000019368	ENSCAFT00000030775	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C16orf62	ENSCAFG00000018038	ENSCAFT00000028705	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C17orf105	ENSCAFG00000014447	ENSCAFT00000022954	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C18orf8	ENSCAFG00000018191	ENSCAFT00000028903	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf53	ENSCAFG00000029030	ENSCAFT00000046305	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C19orf81	ENSCAFG00000029175	ENSCAFT00000043877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1D	ENSCAFG00000030099	ENSCAFT00000044225	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
C1QTNF4	ENSCAFG00000030796	ENSCAFT00000049073	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QTNF6	ENSCAFG00000032120	ENSCAFT00000047867	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C1R	ENSCAFG00000014220	ENSCAFT00000022610	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1R	ENSCAFG00000014220	ENSCAFT00000022642	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf101	ENSCAFG00000015817	ENSCAFT00000025052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf112	ENSCAFG00000015151	ENSCAFT00000024057	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf123	ENSCAFG00000019168	ENSCAFT00000036266	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf174	ENSCAFG00000019504	ENSCAFT00000031006	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
C1orf174	ENSCAFG00000019504	ENSCAFT00000037780	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
C1orf27	ENSCAFG00000013744	ENSCAFT00000021809	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C1orf27	ENSCAFG00000013744	ENSCAFT00000045942	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C1orf53	ENSCAFG00000032715	ENSCAFT00000048039	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf194	ENSCAFG00000006374	ENSCAFT00000010311	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C21orf2	ENSCAFG00000010988	ENSCAFT00000017477	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C21orf2	ENSCAFG00000010988	ENSCAFT00000037604	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C21orf58	ENSCAFG00000012030	ENSCAFT00000019100	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C21orf58	ENSCAFG00000012030	ENSCAFT00000038493	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
C22orf15	ENSCAFG00000014127	ENSCAFT00000022420	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C22orf23	ENSCAFG00000001439	ENSCAFT00000002235	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C2CD2L	ENSCAFG00000012269	ENSCAFT00000019517	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C2CD3	ENSCAFG00000005549	ENSCAFT00000008943	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
C2CD3	ENSCAFG00000005549	ENSCAFT00000008958	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C2CD3	ENSCAFG00000005549	ENSCAFT00000044385	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
C2CD5	ENSCAFG00000011774	ENSCAFT00000018772	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C2orf57	ENSCAFG00000011088	ENSCAFT00000017635	protein_coding	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
C2orf73	ENSCAFG00000002740	ENSCAFT00000004347	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf81	ENSCAFG00000008564	ENSCAFT00000013584	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C3orf62	ENSCAFG00000011661	ENSCAFT00000018495	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C4BPA	ENSCAFG00000024982	ENSCAFT00000018581	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C4orf45	ENSCAFG00000008705	ENSCAFT00000013820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C4orf46	ENSCAFG00000032202	ENSCAFT00000045820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C6orf132	ENSCAFG00000031768	ENSCAFT00000049988	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
C7	ENSCAFG00000018608	ENSCAFT00000029541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C7orf31	ENSCAFG00000002859	ENSCAFT00000004575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C7orf31	ENSCAFG00000002859	ENSCAFT00000049403	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C7orf49	ENSCAFG00000003181	ENSCAFT00000005117	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C7orf50	ENSCAFG00000011773	ENSCAFT00000018687	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C7orf57	ENSCAFG00000014131	ENSCAFT00000022427	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C8A	ENSCAFG00000018949	ENSCAFT00000030097	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C8orf34	ENSCAFG00000007656	ENSCAFT00000012249	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf46	ENSCAFG00000025392	ENSCAFT00000039434	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C9orf3	ENSCAFG00000023549	ENSCAFT00000001995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CA10	ENSCAFG00000030895	ENSCAFT00000044667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
