# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ADAMTS5	ENSCAFG00000024758	ENSCAFT00000043116	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADAR	ENSCAFG00000017169	ENSCAFT00000027191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ADAT1	ENSCAFG00000020071	ENSCAFT00000031943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADCY1	ENSCAFG00000012249	ENSCAFT00000019469	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ADCY1	ENSCAFG00000012249	ENSCAFT00000048834	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ADCY10	ENSCAFG00000015387	ENSCAFT00000024423	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADCY2	ENSCAFG00000010238	ENSCAFT00000016298	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ADCY6	ENSCAFG00000008907	ENSCAFT00000014138	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ADCY6	ENSCAFG00000008907	ENSCAFT00000044433	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ADCY8	ENSCAFG00000001097	ENSCAFT00000001672	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ADD1	ENSCAFG00000014808	ENSCAFT00000023513	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADD1	ENSCAFG00000014808	ENSCAFT00000023515	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADD2	ENSCAFG00000003407	ENSCAFT00000005489	protein_coding	0	1	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0
ADGB	ENSCAFG00000023693	ENSCAFT00000000533	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGB	ENSCAFG00000023693	ENSCAFT00000000535	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRA1	ENSCAFG00000013706	ENSCAFT00000021738	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRB1	ENSCAFG00000001269	ENSCAFT00000001959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRD1	ENSCAFG00000006655	ENSCAFT00000010739	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRE1	ENSCAFG00000018571	ENSCAFT00000029481	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ADGRF1	ENSCAFG00000002068	ENSCAFT00000003280	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRF3	ENSCAFG00000004328	ENSCAFT00000006941	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRF3	ENSCAFG00000004328	ENSCAFT00000036246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRF5	ENSCAFG00000002054	ENSCAFT00000003267	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRF5	ENSCAFG00000002054	ENSCAFT00000003269	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADGRG3	ENSCAFG00000008693	ENSCAFT00000049273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADGRG7	ENSCAFG00000009327	ENSCAFT00000014844	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ADGRL2	ENSCAFG00000020330	ENSCAFT00000032382	protein_coding	0	2	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0
ADGRL2	ENSCAFG00000020330	ENSCAFT00000032389	protein_coding	0	2	0	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	1	0
ADGRL4	ENSCAFG00000020340	ENSCAFT00000032396	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADGRL4	ENSCAFG00000020340	ENSCAFT00000032397	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ADGRV1	ENSCAFG00000008218	ENSCAFT00000013109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADH4	ENSCAFG00000031667	ENSCAFT00000046799	protein_coding	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ADH6	ENSCAFG00000025260	ENSCAFT00000016690	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0
ADK	ENSCAFG00000015340	ENSCAFT00000024344	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
ADPRH	ENSCAFG00000011006	ENSCAFT00000017504	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ADPRHL2	ENSCAFG00000030689	ENSCAFT00000048860	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ADRA2C	ENSCAFG00000014602	ENSCAFT00000023187	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ADSS	ENSCAFG00000015815	ENSCAFT00000025049	protein_coding	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ADSSL1	ENSCAFG00000018342	ENSCAFT00000029139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFAP1	ENSCAFG00000014453	ENSCAFT00000022970	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFAP1L2	ENSCAFG00000011348	ENSCAFT00000018036	protein_coding	0	3	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0
AFAP1L2	ENSCAFG00000011348	ENSCAFT00000046569	protein_coding	0	2	0	3	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
AFF2	ENSCAFG00000019094	ENSCAFT00000030321	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFF2	ENSCAFG00000019094	ENSCAFT00000036247	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGAP1	ENSCAFG00000012092	ENSCAFT00000019261	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AGAP2	ENSCAFG00000000273	ENSCAFT00000000434	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGAP3	ENSCAFG00000004773	ENSCAFT00000007688	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AGMAT	ENSCAFG00000016233	ENSCAFT00000025752	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGPAT2	ENSCAFG00000019569	ENSCAFT00000031109	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
AGPAT3	ENSCAFG00000010654	ENSCAFT00000016943	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGTRAP	ENSCAFG00000016571	ENSCAFT00000026244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AGXT2	ENSCAFG00000018790	ENSCAFT00000029824	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AHCTF1	ENSCAFG00000015937	ENSCAFT00000025260	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AHCTF1	ENSCAFG00000015937	ENSCAFT00000050162	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AHCYL2	ENSCAFG00000001524	ENSCAFT00000002379	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AIFM2	ENSCAFG00000014014	ENSCAFT00000022236	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AIM1	ENSCAFG00000003710	ENSCAFT00000005972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AIPL1	ENSCAFG00000015473	ENSCAFT00000024545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AJAP1	ENSCAFG00000019507	ENSCAFT00000031010	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AK5	ENSCAFG00000020380	ENSCAFT00000032462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AK9	ENSCAFG00000003835	ENSCAFT00000006176	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AK9	ENSCAFG00000003835	ENSCAFT00000045576	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AKAP7	ENSCAFG00000001147	ENSCAFT00000001762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKNA	ENSCAFG00000003340	ENSCAFT00000005347	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AKNA	ENSCAFG00000003340	ENSCAFT00000048912	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AKR1B1	ENSCAFG00000001290	ENSCAFT00000002000	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AKR1B1	ENSCAFG00000001290	ENSCAFT00000002002	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AKT2	ENSCAFG00000005388	ENSCAFT00000008666	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AKT2	ENSCAFG00000005388	ENSCAFT00000029180	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALAS2	ENSCAFG00000014308	ENSCAFT00000022734	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ALCAM	ENSCAFG00000009721	ENSCAFT00000015434	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALDH18A1	ENSCAFG00000008339	ENSCAFT00000013284	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALDH18A1	ENSCAFG00000008339	ENSCAFT00000013315	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALDH1A3	ENSCAFG00000010617	ENSCAFT00000016965	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH1L2	ENSCAFG00000001911	ENSCAFT00000003039	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALDH3B2	ENSCAFG00000011246	ENSCAFT00000017888	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ALDH5A1	ENSCAFG00000010366	ENSCAFT00000016493	protein_coding	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH9A1	ENSCAFG00000013422	ENSCAFT00000021314	protein_coding	0	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ALG2	ENSCAFG00000002532	ENSCAFT00000003993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ALG5	ENSCAFG00000006124	ENSCAFT00000009926	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ALG5	ENSCAFG00000006124	ENSCAFT00000048217	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ALK	ENSCAFG00000005297	ENSCAFT00000008540	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALKBH2	ENSCAFG00000011152	ENSCAFT00000017727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ALKBH5	ENSCAFG00000018315	ENSCAFT00000029091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALKBH6	ENSCAFG00000006669	ENSCAFT00000010748	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALKBH6	ENSCAFG00000006669	ENSCAFT00000043746	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALOX12	ENSCAFG00000023006	ENSCAFT00000025298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALOX15	ENSCAFG00000015949	ENSCAFT00000025277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ALOX15	ENSCAFG00000015949	ENSCAFT00000047150	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ALOX5AP	ENSCAFG00000006585	ENSCAFT00000010626	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ALOXE3	ENSCAFG00000016949	ENSCAFT00000026841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPK1	ENSCAFG00000011670	ENSCAFT00000018520	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ALPL	ENSCAFG00000014853	ENSCAFT00000023578	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ALS2CL	ENSCAFG00000013696	ENSCAFT00000021741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALS2CL	ENSCAFG00000013696	ENSCAFT00000046780	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ALX3	ENSCAFG00000019795	ENSCAFT00000031481	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ALX4	ENSCAFG00000009453	ENSCAFT00000015028	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AMBRA1	ENSCAFG00000009193	ENSCAFT00000039701	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMIGO3	ENSCAFG00000011248	ENSCAFT00000017896	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AMOT	ENSCAFG00000018218	ENSCAFT00000028944	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AMPD2	ENSCAFG00000019815	ENSCAFT00000031524	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AMPD2	ENSCAFG00000019815	ENSCAFT00000035815	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ANAPC15	ENSCAFG00000005781	ENSCAFT00000009317	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANAPC4	ENSCAFG00000016439	ENSCAFT00000026058	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANAPC4	ENSCAFG00000016439	ENSCAFT00000047081	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ANGPTL4	ENSCAFG00000018506	ENSCAFT00000029385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANK1	ENSCAFG00000005691	ENSCAFT00000009193	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ANK1	ENSCAFG00000005691	ENSCAFT00000009199	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ANK3	ENSCAFG00000012694	ENSCAFT00000020300	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANK3	ENSCAFG00000012694	ENSCAFT00000020308	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKDD1A	ENSCAFG00000017109	ENSCAFT00000027092	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANKDD1A	ENSCAFG00000017109	ENSCAFT00000027095	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANKH	ENSCAFG00000014290	ENSCAFT00000022708	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ANKK1	ENSCAFG00000013898	ENSCAFT00000022051	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKMY1	ENSCAFG00000012669	ENSCAFT00000020110	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ANKMY1	ENSCAFG00000012669	ENSCAFT00000020112	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ANKRD1	ENSCAFG00000007247	ENSCAFT00000011607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD12	ENSCAFG00000018691	ENSCAFT00000029672	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD12	ENSCAFG00000018691	ENSCAFT00000047775	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD2	ENSCAFG00000009185	ENSCAFT00000014606	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANKRD2	ENSCAFG00000009185	ENSCAFT00000039745	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANKRD22	ENSCAFG00000029297	ENSCAFT00000042796	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD29	ENSCAFG00000018180	ENSCAFT00000028881	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD33	ENSCAFG00000007345	ENSCAFT00000011753	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
ANKRD33	ENSCAFG00000007345	ENSCAFT00000042922	protein_coding	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
ANKRD34A	ENSCAFG00000011378	ENSCAFT00000018079	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ANKRD40	ENSCAFG00000024785	ENSCAFT00000038293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD40	ENSCAFG00000024785	ENSCAFT00000048168	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD6	ENSCAFG00000003105	ENSCAFT00000004982	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANKRD60	ENSCAFG00000023569	ENSCAFT00000036301	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANO1	ENSCAFG00000010664	ENSCAFT00000016979	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
ANO2	ENSCAFG00000015257	ENSCAFT00000024244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANO2	ENSCAFG00000015257	ENSCAFT00000045527	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANO2	ENSCAFG00000015257	ENSCAFT00000050105	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANO3	ENSCAFG00000010152	ENSCAFT00000016128	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
ANO4	ENSCAFG00000006923	ENSCAFT00000011119	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ANO5	ENSCAFG00000010053	ENSCAFT00000015989	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANO5	ENSCAFG00000010053	ENSCAFT00000015990	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANO9	ENSCAFG00000006512	ENSCAFT00000010516	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANOS1	ENSCAFG00000011318	ENSCAFT00000017999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANPEP	ENSCAFG00000012013	ENSCAFT00000019074	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ANTXR1	ENSCAFG00000003276	ENSCAFT00000005248	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANXA1	ENSCAFG00000001778	ENSCAFT00000002795	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANXA10	ENSCAFG00000008973	ENSCAFT00000014264	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ANXA11	ENSCAFG00000015737	ENSCAFT00000024935	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ANXA6	ENSCAFG00000017943	ENSCAFT00000028499	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ANXA7	ENSCAFG00000014749	ENSCAFT00000035281	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
AOC1	ENSCAFG00000004665	ENSCAFT00000007505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AOC1	ENSCAFG00000004665	ENSCAFT00000046851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP1AR	ENSCAFG00000011643	ENSCAFT00000018483	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AP2A1	ENSCAFG00000003541	ENSCAFT00000005702	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AP2A1	ENSCAFG00000003541	ENSCAFT00000043790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AP2M1	ENSCAFG00000012257	ENSCAFT00000019532	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AP3D1	ENSCAFG00000019425	ENSCAFT00000030886	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AP3S2	ENSCAFG00000030396	ENSCAFT00000049227	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AP4B1	ENSCAFG00000009267	ENSCAFT00000014726	protein_coding	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
AP4M1	ENSCAFG00000014674	ENSCAFT00000023359	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
