# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
BRCA2	ENSCAFG00000006383	ENSCAFT00000010309	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRD1	ENSCAFG00000000718	ENSCAFT00000001121	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRD1	ENSCAFG00000000718	ENSCAFT00000048974	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRI3	ENSCAFG00000015362	ENSCAFT00000024374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BRI3BP	ENSCAFG00000006931	ENSCAFT00000011148	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BRMS1	ENSCAFG00000012784	ENSCAFT00000020296	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BROX	ENSCAFG00000013516	ENSCAFT00000021449	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
BSND	ENSCAFG00000018989	ENSCAFT00000030156	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BTBD11	ENSCAFG00000001793	ENSCAFT00000002814	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
BTBD2	ENSCAFG00000019432	ENSCAFT00000030891	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BTK	ENSCAFG00000017669	ENSCAFT00000028042	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BTLA	ENSCAFG00000010480	ENSCAFT00000016651	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BTLA	ENSCAFG00000010480	ENSCAFT00000038342	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BTNL9	ENSCAFG00000012915	ENSCAFT00000020494	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
BYSL	ENSCAFG00000001614	ENSCAFT00000002535	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C10orf10	ENSCAFG00000007018	ENSCAFT00000011244	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C10orf90	ENSCAFG00000013001	ENSCAFT00000036841	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C16orf59	ENSCAFG00000019368	ENSCAFT00000030775	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C17orf89	ENSCAFG00000028925	ENSCAFT00000045260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C19orf60	ENSCAFG00000014713	ENSCAFT00000023357	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C19orf60	ENSCAFG00000014713	ENSCAFT00000047138	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
C19orf67	ENSCAFG00000028625	ENSCAFT00000047442	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C19orf81	ENSCAFG00000029175	ENSCAFT00000043877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1QL2	ENSCAFG00000004910	ENSCAFT00000007890	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1QTNF2	ENSCAFG00000029901	ENSCAFT00000043580	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000030112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000043811	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000049631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf168	ENSCAFG00000018955	ENSCAFT00000049716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C1orf228	ENSCAFG00000004790	ENSCAFT00000007706	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C21orf58	ENSCAFG00000012030	ENSCAFT00000019100	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C21orf58	ENSCAFG00000012030	ENSCAFT00000038493	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C21orf91	ENSCAFG00000008305	ENSCAFT00000013180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C22orf15	ENSCAFG00000014127	ENSCAFT00000022420	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C22orf46	ENSCAFG00000032650	ENSCAFT00000046298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C2orf68	ENSCAFG00000032004	ENSCAFT00000045690	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf58	ENSCAFG00000031929	ENSCAFT00000047687	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
C4BPA	ENSCAFG00000024982	ENSCAFT00000018581	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C6orf132	ENSCAFG00000031768	ENSCAFT00000049988	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C7orf50	ENSCAFG00000011773	ENSCAFT00000018687	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C7orf57	ENSCAFG00000014131	ENSCAFT00000022427	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CA10	ENSCAFG00000030895	ENSCAFT00000044667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CABLES1	ENSCAFG00000018207	ENSCAFT00000028927	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CABLES1	ENSCAFG00000018207	ENSCAFT00000047170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CACNA1E	ENSCAFG00000013004	ENSCAFT00000020724	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CACNA2D1	ENSCAFG00000006339	ENSCAFT00000010276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CACNA2D2	ENSCAFG00000010431	ENSCAFT00000016742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CACNA2D2	ENSCAFG00000010431	ENSCAFT00000044034	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CADPS2	ENSCAFG00000003553	ENSCAFT00000005713	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
CAMK1G	ENSCAFG00000011909	ENSCAFT00000018919	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CAMTA1	ENSCAFG00000019650	ENSCAFT00000031244	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
CAMTA1	ENSCAFG00000019650	ENSCAFT00000031250	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
CANT1	ENSCAFG00000005540	ENSCAFT00000008926	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CAPN2	ENSCAFG00000016416	ENSCAFT00000022032	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CAPN2	ENSCAFG00000016416	ENSCAFT00000026024	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CAPN5	ENSCAFG00000005179	ENSCAFT00000008360	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CASC3	ENSCAFG00000016141	ENSCAFT00000025611	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CASS4	ENSCAFG00000011920	ENSCAFT00000018934	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CASS4	ENSCAFG00000011920	ENSCAFT00000049278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CAST	ENSCAFG00000007854	ENSCAFT00000012562	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CAST	ENSCAFG00000007854	ENSCAFT00000012569	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CBD125	ENSCAFG00000025097	ENSCAFT00000038888	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CBR4	ENSCAFG00000007520	ENSCAFT00000012065	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CC2D1A	ENSCAFG00000016566	ENSCAFT00000026254	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCBE1	ENSCAFG00000000093	ENSCAFT00000000149	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CCDC117	ENSCAFG00000032399	ENSCAFT00000049737	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCDC13	ENSCAFG00000005361	ENSCAFT00000008625	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC141	ENSCAFG00000014079	ENSCAFT00000022353	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC141	ENSCAFG00000014079	ENSCAFT00000049224	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC15	ENSCAFG00000010996	ENSCAFT00000017486	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CCDC15	ENSCAFG00000010996	ENSCAFT00000017503	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CCDC15	ENSCAFG00000010996	ENSCAFT00000045749	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CCDC153	ENSCAFG00000023966	ENSCAFT00000037124	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC153	ENSCAFG00000023966	ENSCAFT00000047493	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCDC3	ENSCAFG00000030997	ENSCAFT00000043005	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC33	ENSCAFG00000017833	ENSCAFT00000045389	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC57	ENSCAFG00000006048	ENSCAFT00000009779	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCDC57	ENSCAFG00000006048	ENSCAFT00000045577	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCDC63	ENSCAFG00000008518	ENSCAFT00000013518	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC81	ENSCAFG00000004449	ENSCAFT00000007178	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC88C	ENSCAFG00000017561	ENSCAFT00000027835	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCDC88C	ENSCAFG00000017561	ENSCAFT00000048191	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCHCR1	ENSCAFG00000000478	ENSCAFT00000000761	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCHCR1	ENSCAFG00000000478	ENSCAFT00000046522	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCNB1IP1	ENSCAFG00000005384	ENSCAFT00000008662	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCND3	ENSCAFG00000001618	ENSCAFT00000002538	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCNE2	ENSCAFG00000009408	ENSCAFT00000014969	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCNF	ENSCAFG00000019372	ENSCAFT00000030788	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CCNY	ENSCAFG00000003678	ENSCAFT00000005914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CCR4	ENSCAFG00000004658	ENSCAFT00000007493	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CCRL2	ENSCAFG00000013782	ENSCAFT00000021872	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CD47	ENSCAFG00000009887	ENSCAFT00000015716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD47	ENSCAFG00000009887	ENSCAFT00000044369	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CD6	ENSCAFG00000016378	ENSCAFT00000025972	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CD84	ENSCAFG00000012569	ENSCAFT00000019970	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDC27	ENSCAFG00000013722	ENSCAFT00000021765	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDH13	ENSCAFG00000019974	ENSCAFT00000031787	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDH22	ENSCAFG00000010175	ENSCAFT00000016196	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDHR3	ENSCAFG00000004007	ENSCAFT00000006418	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDK12	ENSCAFG00000016411	ENSCAFT00000026022	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK12	ENSCAFG00000016411	ENSCAFT00000045123	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK14	ENSCAFG00000001898	ENSCAFT00000003009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK14	ENSCAFG00000001898	ENSCAFT00000049748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK18	ENSCAFG00000010082	ENSCAFT00000016029	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK6	ENSCAFG00000001998	ENSCAFT00000003170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDKAL1	ENSCAFG00000010226	ENSCAFT00000016240	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
CDKN1B	ENSCAFG00000013244	ENSCAFT00000021002	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CDON	ENSCAFG00000010499	ENSCAFT00000016704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDS2	ENSCAFG00000006020	ENSCAFT00000009715	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CELF2	ENSCAFG00000004973	ENSCAFT00000008021	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CELF3	ENSCAFG00000012794	ENSCAFT00000020318	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CELSR1	ENSCAFG00000000767	ENSCAFT00000001204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CELSR1	ENSCAFG00000000767	ENSCAFT00000048271	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEMIP	ENSCAFG00000013863	ENSCAFT00000022000	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CENPM	ENSCAFG00000001003	ENSCAFT00000001545	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CEP128	ENSCAFG00000017293	ENSCAFT00000027397	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CEP131	ENSCAFG00000005711	ENSCAFT00000009210	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
CEP170	ENSCAFG00000015789	ENSCAFT00000025023	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
CEP57	ENSCAFG00000004104	ENSCAFT00000006575	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CFAP43	ENSCAFG00000010560	ENSCAFT00000016791	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP43	ENSCAFG00000010560	ENSCAFT00000016793	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP43	ENSCAFG00000010560	ENSCAFT00000048590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP45	ENSCAFG00000011807	ENSCAFT00000018741	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP45	ENSCAFG00000011807	ENSCAFT00000018749	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP46	ENSCAFG00000011158	ENSCAFT00000017723	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
CFAP46	ENSCAFG00000011158	ENSCAFT00000017743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CFAP61	ENSCAFG00000005270	ENSCAFT00000008504	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CFD	ENSCAFG00000028817	ENSCAFT00000046170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CFDP1	ENSCAFG00000020077	ENSCAFT00000031953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHAT	ENSCAFG00000006672	ENSCAFT00000010762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHAT	ENSCAFG00000006672	ENSCAFT00000044328	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHCHD10	ENSCAFG00000014124	ENSCAFT00000022417	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHCHD6	ENSCAFG00000003909	ENSCAFT00000006280	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHD5	ENSCAFG00000019545	ENSCAFT00000031086	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHD5	ENSCAFG00000019545	ENSCAFT00000044104	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHRDL2	ENSCAFG00000005475	ENSCAFT00000008826	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CHST1	ENSCAFG00000009385	ENSCAFT00000014931	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CHST8	ENSCAFG00000024101	ENSCAFT00000037311	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CHST8	ENSCAFG00000024101	ENSCAFT00000047514	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIB4	ENSCAFG00000004462	ENSCAFT00000007193	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CIT	ENSCAFG00000010114	ENSCAFT00000016092	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CKAP2	ENSCAFG00000005898	ENSCAFT00000009512	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CKM	ENSCAFG00000004507	ENSCAFT00000007262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CLCN6	ENSCAFG00000016542	ENSCAFT00000026203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLDN8	ENSCAFG00000008822	ENSCAFT00000014017	protein_coding	0	0	1	2	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
CLEC16A	ENSCAFG00000018920	ENSCAFT00000030034	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CLEC16A	ENSCAFG00000018920	ENSCAFT00000030036	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CLK2	ENSCAFG00000016969	ENSCAFT00000026865	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CLN6	ENSCAFG00000017473	ENSCAFT00000027690	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLSTN1	ENSCAFG00000019740	ENSCAFT00000031393	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLSTN1	ENSCAFG00000019740	ENSCAFT00000044983	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CLUL1	ENSCAFG00000018338	ENSCAFT00000029136	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CMC1	ENSCAFG00000005492	ENSCAFT00000008853	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CMIP	ENSCAFG00000019997	ENSCAFT00000031825	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CMTM4	ENSCAFG00000030624	ENSCAFT00000048487	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CMTM8	ENSCAFG00000005399	ENSCAFT00000008683	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNGB3	ENSCAFG00000008906	ENSCAFT00000014134	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNGB3	ENSCAFG00000008906	ENSCAFT00000045032	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNNM2	ENSCAFG00000010310	ENSCAFT00000016424	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CNNM2	ENSCAFG00000010310	ENSCAFT00000048145	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNOT3	ENSCAFG00000002699	ENSCAFT00000004262	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CNTN1	ENSCAFG00000009872	ENSCAFT00000015703	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
CNTNAP5	ENSCAFG00000004689	ENSCAFT00000007551	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
COL13A1	ENSCAFG00000013983	ENSCAFT00000022194	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
COL14A1	ENSCAFG00000000934	ENSCAFT00000001452	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL20A1	ENSCAFG00000012848	ENSCAFT00000020396	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL22A1	ENSCAFG00000001178	ENSCAFT00000001823	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
COL22A1	ENSCAFG00000001178	ENSCAFT00000044169	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
COL24A1	ENSCAFG00000020270	ENSCAFT00000032286	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
COL24A1	ENSCAFG00000020270	ENSCAFT00000035747	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
COL4A1	ENSCAFG00000006062	ENSCAFT00000009808	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL4A3	ENSCAFG00000010426	ENSCAFT00000049664	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
COL4A4	ENSCAFG00000010423	ENSCAFT00000049972	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL5A2	ENSCAFG00000014837	ENSCAFT00000023545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL5A3	ENSCAFG00000017958	ENSCAFT00000028514	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
