# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ATP6V0C	ENSCAFG00000019363	ENSCAFT00000030769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATP6V1G3	ENSCAFG00000011322	ENSCAFT00000018001	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATXN7L2	ENSCAFG00000019829	ENSCAFT00000031543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ATXN7L2	ENSCAFG00000019829	ENSCAFT00000035305	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AVIL	ENSCAFG00000000297	ENSCAFT00000000466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AXIN1	ENSCAFG00000019684	ENSCAFT00000031298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AXL	ENSCAFG00000005041	ENSCAFT00000008119	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
B4GALT1	ENSCAFG00000001840	ENSCAFT00000002903	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BAG2	ENSCAFG00000028759	ENSCAFT00000048878	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BAG6	ENSCAFG00000000575	ENSCAFT00000000906	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BAG6	ENSCAFG00000000575	ENSCAFT00000043742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
BAHCC1	ENSCAFG00000005732	ENSCAFT00000009236	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
BAHCC1	ENSCAFG00000005732	ENSCAFT00000048729	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
BAK1	ENSCAFG00000001022	ENSCAFT00000001574	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BANP	ENSCAFG00000019894	ENSCAFT00000031653	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BAX	ENSCAFG00000003867	ENSCAFT00000006222	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BAX	ENSCAFG00000003867	ENSCAFT00000036975	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BAZ1A	ENSCAFG00000013302	ENSCAFT00000021125	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
BAZ1A	ENSCAFG00000013302	ENSCAFT00000046060	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
BAZ2A	ENSCAFG00000000135	ENSCAFT00000000220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BAZ2A	ENSCAFG00000000135	ENSCAFT00000049267	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCAR3	ENSCAFG00000020133	ENSCAFT00000032044	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BCAT2	ENSCAFG00000003901	ENSCAFT00000006272	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCL2	ENSCAFG00000000068	ENSCAFT00000046240	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCL7C	ENSCAFG00000016715	ENSCAFT00000026467	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BCL7C	ENSCAFG00000016715	ENSCAFT00000026473	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BDP1	ENSCAFG00000007822	ENSCAFT00000012510	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BDP1	ENSCAFG00000007822	ENSCAFT00000049989	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BEGAIN	ENSCAFG00000017919	ENSCAFT00000028439	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BEND6	ENSCAFG00000002447	ENSCAFT00000003860	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BEND6	ENSCAFG00000002447	ENSCAFT00000045426	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BLM	ENSCAFG00000012385	ENSCAFT00000019677	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BLM	ENSCAFG00000012385	ENSCAFT00000042800	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
BPTF	ENSCAFG00000011552	ENSCAFT00000018361	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BPTF	ENSCAFG00000011552	ENSCAFT00000047847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRCA1	ENSCAFG00000014600	ENSCAFT00000023190	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRCA1	ENSCAFG00000014600	ENSCAFT00000043953	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRD2	ENSCAFG00000000871	ENSCAFT00000001379	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRD2	ENSCAFG00000000871	ENSCAFT00000043351	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRD7	ENSCAFG00000009860	ENSCAFT00000015674	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BRD7	ENSCAFG00000009860	ENSCAFT00000043704	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
BRF1	ENSCAFG00000018408	ENSCAFT00000029237	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRF1	ENSCAFG00000018408	ENSCAFT00000046229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRINP1	ENSCAFG00000003526	ENSCAFT00000005666	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
BRIP1	ENSCAFG00000017737	ENSCAFT00000028135	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BRIP1	ENSCAFG00000017737	ENSCAFT00000045493	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
BTBD6	ENSCAFG00000018413	ENSCAFT00000029239	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C10orf107	ENSCAFG00000012979	ENSCAFT00000020595	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C10orf107	ENSCAFG00000012979	ENSCAFT00000048778	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf63	ENSCAFG00000011695	ENSCAFT00000018556	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf63	ENSCAFG00000011695	ENSCAFT00000042894	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C11orf63	ENSCAFG00000011695	ENSCAFT00000047680	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C14orf105	ENSCAFG00000015253	ENSCAFT00000024205	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C14orf105	ENSCAFG00000015253	ENSCAFT00000043857	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C16orf62	ENSCAFG00000018038	ENSCAFT00000028705	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
C16orf62	ENSCAFG00000018038	ENSCAFT00000046141	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
C16orf86	ENSCAFG00000023935	ENSCAFT00000037072	protein_coding	0	0	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
C17orf89	ENSCAFG00000028925	ENSCAFT00000045260	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C18orf54	ENSCAFG00000000147	ENSCAFT00000000238	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C19orf68	ENSCAFG00000004041	ENSCAFT00000006474	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C19orf81	ENSCAFG00000029175	ENSCAFT00000043877	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1QBP	ENSCAFG00000015542	ENSCAFT00000024628	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
C1orf131	ENSCAFG00000011843	ENSCAFT00000018808	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C1orf35	ENSCAFG00000001177	ENSCAFT00000001819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C4BPA	ENSCAFG00000024982	ENSCAFT00000018581	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C6orf141	ENSCAFG00000030374	ENSCAFT00000046018	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
C6orf25	ENSCAFG00000000615	ENSCAFT00000000945	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C6orf25	ENSCAFG00000000615	ENSCAFT00000045892	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C7orf43	ENSCAFG00000030613	ENSCAFT00000047914	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
C9orf131	ENSCAFG00000001967	ENSCAFT00000003116	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C9orf131	ENSCAFG00000001967	ENSCAFT00000045404	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C9orf131	ENSCAFG00000001967	ENSCAFT00000049674	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
C9orf16	ENSCAFG00000031985	ENSCAFT00000043317	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C9orf3	ENSCAFG00000023549	ENSCAFT00000001995	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C9orf3	ENSCAFG00000023549	ENSCAFT00000001997	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CABLES1	ENSCAFG00000018207	ENSCAFT00000028927	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CABLES1	ENSCAFG00000018207	ENSCAFT00000047170	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CACHD1	ENSCAFG00000018621	ENSCAFT00000029569	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CACNA1B	ENSCAFG00000019380	ENSCAFT00000030804	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
CACNA1E	ENSCAFG00000013004	ENSCAFT00000020724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CACNA1I	ENSCAFG00000001314	ENSCAFT00000046802	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNG3	ENSCAFG00000017571	ENSCAFT00000027856	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0
CAMK1G	ENSCAFG00000011909	ENSCAFT00000018919	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAMTA1	ENSCAFG00000019650	ENSCAFT00000031244	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CAMTA1	ENSCAFG00000019650	ENSCAFT00000031250	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CAPN9	ENSCAFG00000012047	ENSCAFT00000019139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CAPZB	ENSCAFG00000015152	ENSCAFT00000024053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CARD10	ENSCAFG00000001502	ENSCAFT00000002340	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CARD10	ENSCAFG00000001502	ENSCAFT00000044904	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CARD6	ENSCAFG00000018612	ENSCAFT00000029542	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD6	ENSCAFG00000018612	ENSCAFT00000035930	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD6	ENSCAFG00000018612	ENSCAFT00000047391	protein_coding	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARMIL2	ENSCAFG00000020354	ENSCAFT00000032412	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CARMIL2	ENSCAFG00000020354	ENSCAFT00000048944	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CASP9	ENSCAFG00000016279	ENSCAFT00000044511	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CBFA2T3	ENSCAFG00000019852	ENSCAFT00000031590	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CBFA2T3	ENSCAFG00000019852	ENSCAFT00000049796	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CC2D2A	ENSCAFG00000015345	ENSCAFT00000024358	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CCAR1	ENSCAFG00000013761	ENSCAFT00000021848	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCDC153	ENSCAFG00000023966	ENSCAFT00000037124	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CCDC153	ENSCAFG00000023966	ENSCAFT00000047493	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
CCDC170	ENSCAFG00000000429	ENSCAFT00000000677	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC171	ENSCAFG00000001557	ENSCAFT00000002436	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCDC171	ENSCAFG00000001557	ENSCAFT00000038786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCDC178	ENSCAFG00000017987	ENSCAFT00000028569	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCDC178	ENSCAFG00000017987	ENSCAFT00000035661	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CCDC180	ENSCAFG00000002403	ENSCAFT00000003769	protein_coding	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
CCDC180	ENSCAFG00000002403	ENSCAFT00000003771	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CCDC97	ENSCAFG00000005015	ENSCAFT00000008063	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCNC	ENSCAFG00000003525	ENSCAFT00000005668	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCNC	ENSCAFG00000003525	ENSCAFT00000047644	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCNH	ENSCAFG00000008374	ENSCAFT00000013308	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCNH	ENSCAFG00000008374	ENSCAFT00000036048	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CCNL2	ENSCAFG00000019264	ENSCAFT00000036293	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CCP110	ENSCAFG00000018069	ENSCAFT00000028714	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD164	ENSCAFG00000029011	ENSCAFT00000043772	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CD3EAP	ENSCAFG00000004455	ENSCAFT00000007180	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CD53	ENSCAFG00000019772	ENSCAFT00000031438	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CD63	ENSCAFG00000000064	ENSCAFT00000000112	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CDC14B	ENSCAFG00000001201	ENSCAFT00000001860	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CDC40	ENSCAFG00000003868	ENSCAFT00000006230	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CDC42BPA	ENSCAFG00000015982	ENSCAFT00000025396	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CDC42BPA	ENSCAFG00000015982	ENSCAFT00000025398	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CDH16	ENSCAFG00000020397	ENSCAFT00000032480	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDH8	ENSCAFG00000020436	ENSCAFT00000032542	protein_coding	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
CDHR2	ENSCAFG00000016657	ENSCAFT00000026388	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDHR2	ENSCAFG00000016657	ENSCAFT00000043870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK10	ENSCAFG00000019820	ENSCAFT00000031527	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDK4	ENSCAFG00000000280	ENSCAFT00000000440	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CDK5RAP2	ENSCAFG00000003560	ENSCAFT00000005724	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDKL1	ENSCAFG00000014292	ENSCAFT00000022713	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CDKL1	ENSCAFG00000014292	ENSCAFT00000048347	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CE9	ENSCAFG00000013107	ENSCAFT00000020796	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000007705	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000007721	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000007751	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000044913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000045512	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000045537	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEACAM28	ENSCAFG00000004779	ENSCAFT00000046568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CELSR1	ENSCAFG00000000767	ENSCAFT00000001204	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CELSR1	ENSCAFG00000000767	ENSCAFT00000048271	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CENPH	ENSCAFG00000007717	ENSCAFT00000012353	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CENPH	ENSCAFG00000007717	ENSCAFT00000044846	protein_coding	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CENPP	ENSCAFG00000024350	ENSCAFT00000003607	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP135	ENSCAFG00000002189	ENSCAFT00000003446	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP135	ENSCAFG00000002189	ENSCAFT00000048624	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP162	ENSCAFG00000002979	ENSCAFT00000004775	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
CEP170	ENSCAFG00000015789	ENSCAFT00000025023	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
CEP170B	ENSCAFG00000018376	ENSCAFT00000029195	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CEP170B	ENSCAFG00000018376	ENSCAFT00000048531	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP350	ENSCAFG00000012684	ENSCAFT00000020139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP350	ENSCAFG00000012684	ENSCAFT00000020142	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CEP68	ENSCAFG00000003184	ENSCAFT00000005126	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
CERCAM	ENSCAFG00000020061	ENSCAFT00000031918	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
CERK	ENSCAFG00000000752	ENSCAFT00000001158	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CERK	ENSCAFG00000000752	ENSCAFT00000046855	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CES2	ENSCAFG00000020391	ENSCAFT00000032475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CFAP157	ENSCAFG00000023434	ENSCAFT00000036009	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
CHCHD1	ENSCAFG00000014874	ENSCAFT00000023617	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CIZ1	ENSCAFG00000020086	ENSCAFT00000031967	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CIZ1	ENSCAFG00000020086	ENSCAFT00000043289	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CKM	ENSCAFG00000004507	ENSCAFT00000007262	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
CLASRP	ENSCAFG00000004587	ENSCAFT00000007399	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLCC1	ENSCAFG00000019871	ENSCAFT00000031615	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLCN6	ENSCAFG00000016542	ENSCAFT00000026203	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
